fecha,region,categoria,canal,cantidad,precio_unitario,metodo_pago,cliente_id,venta_total,descuento_porcentaje,descuento_monto,venta_neta,satisfaccion
2024-10-15,Metropolitana,Alimentos,Tienda Física,8,101862.82061432119,Efectivo,1806,814902.5649145695,8.554366807245314,69709.75452444263,745192.8103901269,5.0
2024-03-05,Biobío,Ropa,Telefónico,8,30618.935555564254,Tarjeta Débito,2893,244951.48444451403,7.515130396764008,18408.423464814336,226543.0609796997,3.0
2024-05-25,Antofagasta,Alimentos,Tienda Física,6,89133.13716887555,Transferencia,2409,534798.8230132533,11.946717295969576,63890.90348756604,470907.91952568723,3.0
2024-08-11,Araucanía,Electrónica,Telefónico,2,136085.0730359111,Tarjeta Débito,3666,272170.1460718222,12.694853873155871,34551.60233017271,237618.54374164948,5.0
2024-08-26,Metropolitana,Electrónica,Telefónico,8,51426.269277123596,Tarjeta Débito,2318,411410.15421698877,7.447895190294248,30641.39708830925,380768.75712867954,4.0
2024-06-25,Metropolitana,Hogar,Tienda Física,6,102186.82652643208,Tarjeta Crédito,2141,613120.9591585925,5.494474366793472,33687.77393840714,579433.1852201853,3.0
2024-09-23,Antofagasta,Ropa,E-commerce,6,32246.020375770393,Tarjeta Crédito,1404,193476.12225462234,13.48752700565235,26095.144238581146,167380.9780160412,3.0
2024-12-06,Metropolitana,Ropa,Tienda Física,8,95595.33281421516,Tarjeta Débito,4751,764762.6625137213,5.099597412043034,38999.816945821134,725762.8455679001,3.0
2024-10-08,Araucanía,Alimentos,Tienda Física,1,53785.30101353897,Tarjeta Crédito,4044,53785.30101353897,0.0,0.0,53785.30101353897,4.0
2024-03-03,Araucanía,Hogar,Tienda Física,2,35625.19749525299,Efectivo,2786,71250.39499050599,0.0,0.0,71250.39499050599,4.0
2024-08-04,Valparaíso,Ropa,Tienda Física,9,50411.397352027096,Tarjeta Débito,1593,453702.5761682439,14.37112493921472,65202.16407357415,388500.41209466977,2.0
2024-12-07,Valparaíso,Electrónica,Tienda Física,8,30931.954933630906,Transferencia,3613,247455.63946904725,11.27619873982706,27903.589699439697,219552.04976960755,5.0
2024-11-10,Valparaíso,Hogar,Tienda Física,7,135777.835636493,Transferencia,3799,950444.8494554509,8.218466352013202,78111.99014693877,872332.8593085122,1.0
2024-10-09,Metropolitana,Ropa,Telefónico,7,62592.09851598368,Efectivo,4949,438144.68961188575,7.464779095767362,32706.533199362842,405438.1564125229,5.0
2024-06-25,Antofagasta,Electrónica,E-commerce,5,40565.499221283266,Transferencia,1011,202827.49610641634,5.090056642644752,10324.034438674671,192503.46166774168,4.0
2024-04-07,Valparaíso,Hogar,E-commerce,2,70019.13694731027,Transferencia,4280,140038.27389462054,7.354714170108771,10299.414773703389,129738.85912091714,5.0
2024-04-14,Antofagasta,Electrónica,E-commerce,6,51477.744186941854,Tarjeta Débito,3212,308866.4651216511,6.377283015171411,19697.28861976339,289169.17650188773,5.0
2024-04-08,Metropolitana,Electrónica,E-commerce,3,112940.79180293226,Efectivo,3925,338822.37540879677,11.121662207231456,37682.68007548404,301139.69533331273,5.0
2024-11-06,Antofagasta,Ropa,Tienda Física,4,145826.88722339668,Tarjeta Débito,2317,583307.5488935867,6.665455885938013,38880.10735084834,544427.4415427384,3.0
2024-01-06,Valparaíso,Electrónica,E-commerce,2,68514.88022115879,Efectivo,4982,137029.76044231758,10.286298375366194,14095.290022146299,122934.47042017127,3.0
2024-07-15,Metropolitana,Alimentos,Telefónico,2,129849.84299597486,Tarjeta Débito,2542,259699.68599194972,10.901164223444708,28310.28925775267,231389.39673419704,5.0
2024-12-16,Metropolitana,Alimentos,Tienda Física,8,87050.14566614483,Tarjeta Débito,3125,696401.1653291587,7.980416983469145,55575.716871005214,640825.4484581534,5.0
2024-05-12,Araucanía,Ropa,E-commerce,8,27799.171438663856,Tarjeta Crédito,4505,222393.37150931085,5.3506494901871875,11899.489798873039,210493.8817104378,5.0
2024-12-23,Biobío,Deportes,E-commerce,6,105140.29760179452,Transferencia,4648,630841.7856107671,5.372538806141961,33892.21973729733,596949.5658734697,1.0
2024-09-15,Araucanía,Ropa,Telefónico,5,79448.00208324392,Efectivo,1613,397240.0104162196,5.263473321939176,20908.62197232612,376331.38844389346,2.0
2024-01-23,Metropolitana,Ropa,E-commerce,8,99337.945871555,Transferencia,2986,794703.56697244,12.391246671365462,98473.67928969506,696229.8876827449,2.0
2024-02-22,Metropolitana,Deportes,Tienda Física,4,134004.67482289142,Tarjeta Crédito,1868,536018.6992915657,8.180097048142981,43846.84979824377,492171.8494933219,2.0
2024-06-13,Valparaíso,Electrónica,Tienda Física,4,68863.01274512667,Efectivo,1811,275452.0509805067,12.963001859676636,35706.854491120524,239745.19648938617,2.0
2024-07-20,Valparaíso,Deportes,Tienda Física,5,135670.75536651656,Tarjeta Crédito,2822,678353.7768325828,9.317328238428491,63204.448005268416,615149.3288273143,2.0
2024-03-23,Valparaíso,Electrónica,E-commerce,1,113847.00707083996,Transferencia,4754,113847.00707083996,9.52998100829964,10849.598152368597,102997.40891847137,2.0
2024-05-24,Antofagasta,Hogar,Tienda Física,1,75847.7142523078,Tarjeta Débito,4148,75847.7142523078,0.0,0.0,75847.7142523078,5.0
2024-03-25,Antofagasta,Electrónica,E-commerce,2,92467.20967040473,Tarjeta Crédito,4119,184934.41934080946,10.128826025095737,18731.685595551593,166202.73374525786,2.0
2024-03-18,Antofagasta,Alimentos,Tienda Física,8,52209.26421525666,Tarjeta Crédito,1766,417674.1137220533,12.130314563751039,50665.18384584431,367008.929876209,2.0
2024-01-01,Araucanía,Ropa,Tienda Física,7,147621.60846212227,Tarjeta Débito,1081,1033351.2592348559,7.735028658297071,79930.01604268975,953421.2431921661,5.0
2024-02-20,Valparaíso,Alimentos,Tienda Física,9,101765.91864230741,Transferencia,4966,915893.2677807667,6.215873495335269,56930.76687754476,858962.5009032219,1.0
2024-06-21,Valparaíso,Hogar,E-commerce,5,11357.793612011334,Tarjeta Crédito,2744,56788.968060056664,3.590031050538239,2038.7415866362774,54750.226473420385,1.0
2024-07-23,Valparaíso,Hogar,Tienda Física,2,52360.17633346127,Transferencia,3256,104720.35266692254,10.560573351914615,11059.069657774027,93661.28300914851,1.0
2024-09-16,Araucanía,Electrónica,Tienda Física,7,95380.59289506334,Tarjeta Débito,4516,667664.1502654434,8.269776232427393,55214.33121108996,612449.8190543534,1.0
2024-10-14,Metropolitana,Hogar,Tienda Física,8,13168.32528088977,Efectivo,4667,105346.60224711816,9.424913136680374,9928.825754235062,95417.7764928831,3.0
2024-02-03,Valparaíso,Deportes,Tienda Física,7,8463.2077412757,Tarjeta Crédito,1521,59242.45418892991,0.0,0.0,59242.45418892991,4.0
2024-12-13,Metropolitana,Hogar,Tienda Física,7,70253.51473153138,Transferencia,4100,491774.60312071966,11.469467083373054,56403.92622931942,435370.67689140025,3.0
2024-04-04,Valparaíso,Alimentos,E-commerce,5,53240.07605543715,Tarjeta Débito,2327,266200.38027718576,9.941257411412707,26463.66503351454,239736.7152436712,1.0
2024-03-12,Antofagasta,Alimentos,E-commerce,2,68553.29816480906,Tarjeta Débito,1993,137106.59632961813,11.202788171008429,15359.761555286737,121746.8347743314,5.0
2024-02-08,Araucanía,Hogar,Tienda Física,6,43090.52993260075,Tarjeta Crédito,3512,258543.1795956045,10.442000021136279,26997.07886801943,231546.1007275851,2.0
2024-06-02,Metropolitana,Ropa,E-commerce,4,28884.073306732233,Efectivo,2525,115536.29322692893,12.397963719360991,14324.147716969179,101212.14550995975,3.0
2024-09-06,Antofagasta,Electrónica,Telefónico,2,104925.78676214897,Tarjeta Crédito,2469,209851.57352429794,12.0593661771162,25306.76967973532,184544.80384456262,2.0
2024-06-10,Biobío,Electrónica,E-commerce,9,79612.81185883108,Transferencia,3675,716515.3067294797,10.341898918086192,74101.28875457802,642414.0179749017,4.0
2024-04-27,Metropolitana,Electrónica,E-commerce,7,34022.36063115819,Tarjeta Débito,2513,238156.52441810732,11.789030208597069,28076.344607395527,210080.1798107118,3.0
2024-09-15,Metropolitana,Ropa,E-commerce,6,51340.466807699755,Efectivo,1780,308042.8008461985,13.735596022726128,42311.5147013246,265731.28614487394,3.0
2024-11-01,Metropolitana,Hogar,Telefónico,5,90812.14661118225,Transferencia,2451,454060.73305591126,9.322712877881685,42330.77843400742,411729.95462190383,1.0
2024-09-24,Metropolitana,Ropa,E-commerce,3,15473.255499509287,Tarjeta Crédito,1558,46419.76649852786,4.718168353242474,2190.1627325825934,44229.60376594527,5.0
2024-02-23,Antofagasta,Ropa,Tienda Física,4,26380.686343596033,Tarjeta Débito,4430,105522.74537438413,9.127630727487936,9631.726531281141,95891.018843103,1.0
2024-08-23,Valparaíso,Hogar,E-commerce,3,15620.612595571567,Tarjeta Crédito,4007,46861.8377867147,3.467334529820136,1624.856682887059,45236.98110382764,1.0
2024-08-09,Antofagasta,Ropa,E-commerce,8,122786.01324354723,Efectivo,3138,982288.1059483779,12.6424562085238,124185.34363606155,858102.7623123163,1.0
2024-09-07,Metropolitana,Alimentos,Tienda Física,3,114099.33881574134,Efectivo,3037,342298.016447224,10.82553837041994,37055.6031116806,305242.4133355434,5.0
2024-11-08,Metropolitana,Electrónica,Tienda Física,7,114230.37512249227,Efectivo,4124,799612.6258574459,5.710067802225885,45658.42309161895,753954.202765827,1.0
2024-04-21,Valparaíso,Electrónica,E-commerce,7,108867.17480402406,Efectivo,2753,762070.2236281685,13.921120156910813,106088.71151131627,655981.5121168522,3.0
2024-09-11,Metropolitana,Alimentos,E-commerce,7,102060.88643213104,Efectivo,1859,714426.2050249173,5.307831022376401,37920.53574229899,676505.6692826182,3.0
2024-10-29,Valparaíso,Hogar,Tienda Física,7,74163.82772983538,Tarjeta Crédito,2612,519146.7941088476,12.483963562097431,64810.09661034551,454336.6974985021,5.0
2024-07-25,Antofagasta,Ropa,E-commerce,2,98130.33370853167,Efectivo,4275,196260.66741706335,12.587941427043129,24705.177858783853,171555.48955827949,1.0
2024-08-16,Valparaíso,Hogar,Tienda Física,3,10562.425444256325,Efectivo,1555,31687.276332768975,0.0,0.0,31687.276332768975,5.0
2024-12-06,Biobío,Hogar,Tienda Física,9,95112.34128523376,Tarjeta Débito,1155,856011.0715671038,14.531110852819305,124387.91772182225,731623.1538452816,2.0
2024-03-06,Metropolitana,Electrónica,E-commerce,3,117792.26730284719,Efectivo,3049,353376.8019085416,5.5413440840232076,19581.824506869376,333794.9774016722,5.0
2024-03-15,Metropolitana,Hogar,Tienda Física,2,77551.96225573658,Tarjeta Débito,2380,155103.92451147316,10.96856860784491,17012.680373500913,138091.24413797224,3.0
2024-04-12,Metropolitana,Ropa,Tienda Física,9,56839.43262194935,Tarjeta Débito,1824,511554.8935975442,9.27840570627053,47464.13843826067,464090.7551592835,1.0
2024-07-10,Biobío,Hogar,Telefónico,9,45226.876546141975,Tarjeta Débito,2592,407041.8889152778,8.306329548595421,33810.24069413067,373231.64822114713,5.0
2024-09-08,Metropolitana,Alimentos,Tienda Física,4,98206.29727350196,Tarjeta Crédito,3849,392825.18909400783,5.90318560299073,23189.200007518582,369635.98908648925,2.0
2024-08-13,Valparaíso,Alimentos,Tienda Física,9,105456.17380133677,Tarjeta Crédito,4030,949105.564212031,10.626541196713092,100857.0937812877,848248.4704307433,4.0
2024-10-20,Biobío,Ropa,Telefónico,3,131290.30198006867,Transferencia,2081,393870.905940206,9.790407256746136,38561.56575738167,355309.34018282435,1.0
2024-11-01,Valparaíso,Alimentos,E-commerce,7,54638.44195684366,Transferencia,4325,382469.0936979056,6.045544581510242,23122.33957000506,359346.7541279005,3.0
2024-04-07,Metropolitana,Hogar,E-commerce,7,116616.9845709099,Tarjeta Débito,2203,816318.8919963693,11.124895070970833,90814.62017910782,725504.2718172616,3.0
2024-12-03,Metropolitana,Hogar,E-commerce,8,86396.594507454,Tarjeta Crédito,1492,691172.756059632,,85563.94699978446,605608.8090598476,1.0
2024-10-12,Antofagasta,Alimentos,Tienda Física,4,133011.29114832147,Efectivo,1668,532045.1645932859,12.672783010536483,67424.92922695879,464620.2353663271,1.0
2024-11-30,Biobío,Hogar,E-commerce,3,81532.755702865,Transferencia,4106,244598.267108595,14.053731882624273,34375.184648987095,210223.08245960792,1.0
2024-12-12,Valparaíso,Ropa,E-commerce,3,80056.32511770524,Tarjeta Crédito,1074,240168.97535311573,9.094707418887772,21842.66561930656,218326.30973380918,2.0
2024-11-03,Metropolitana,Electrónica,E-commerce,5,88792.17680893182,Efectivo,3991,443960.8840446591,14.53072768622137,64510.747093870435,379450.13695078867,1.0
2024-09-05,Antofagasta,Ropa,E-commerce,1,113650.72649565298,Efectivo,4360,113650.72649565298,13.654294050826861,15518.204386617454,98132.52210903553,5.0
2024-06-14,Biobío,Alimentos,E-commerce,3,144880.11943012683,Tarjeta Crédito,1370,434640.35829038045,7.96501571023939,34619.17282086957,400021.18546951085,1.0
2024-11-30,Metropolitana,Alimentos,Tienda Física,6,15666.68636128602,Transferencia,1586,94000.11816771612,0.0,0.0,94000.11816771612,1.0
2024-01-30,Araucanía,Alimentos,Tienda Física,3,12748.017346697488,Tarjeta Crédito,1328,38244.052040092465,0.0,0.0,38244.052040092465,4.0
2024-09-03,Metropolitana,Alimentos,E-commerce,5,140944.7989240641,Transferencia,1589,704723.9946203204,6.592830373494585,46461.25756663283,658262.7370536876,3.0
2024-04-15,Valparaíso,Ropa,E-commerce,9,81831.96570013989,,2790,736487.691301259,9.353893961280134,68890.27768219994,667597.413619059,5.0
2024-02-20,Biobío,Ropa,E-commerce,2,94160.93711220573,Tarjeta Crédito,1776,188321.87422441147,9.018987079559666,16984.725504284277,171337.14872012718,4.0
2024-03-21,Metropolitana,Electrónica,Tienda Física,2,74951.42223123569,Tarjeta Crédito,3022,149902.84446247137,10.757193053312044,16125.338371234127,133777.50609123724,3.0
2024-05-12,Antofagasta,Hogar,E-commerce,6,18580.3306280838,Transferencia,3351,111481.9837685028,10.83386232327748,12077.804636738141,99404.17913176466,2.0
2024-10-11,Araucanía,Ropa,E-commerce,6,116372.95987070665,Transferencia,1578,698237.7592242399,12.499869843799752,87278.81110329388,610958.948120946,2.0
2024-05-17,Biobío,Deportes,E-commerce,8,113347.57353784509,Tarjeta Crédito,1220,906780.5883027607,10.098899482056101,91574.86013549277,815205.728167268,1.0
2024-07-02,Metropolitana,Hogar,E-commerce,2,50196.981616457735,Efectivo,4026,100393.96323291547,6.048226409407656,6072.054197704206,94321.90903521127,3.0
2024-11-25,Metropolitana,Ropa,Telefónico,9,49404.69055811806,Efectivo,2187,444642.21502306254,13.582913355531062,60395.36680869671,384246.84821436583,4.0
2024-09-29,Metropolitana,Ropa,E-commerce,2,126487.00023130019,Efectivo,2503,252974.00046260038,8.097645831851871,20484.938604128693,232489.0618584717,2.0
2024-12-05,Araucanía,Ropa,E-commerce,1,15491.80237249236,Tarjeta Débito,4526,15491.80237249236,4.702006861310927,728.4256104953199,14763.37676199704,2.0
2024-03-09,Metropolitana,Alimentos,E-commerce,2,132760.24651170205,Tarjeta Débito,3422,265520.4930234041,14.71297460306592,39065.96270446886,226454.53031893523,3.0
2024-02-03,Valparaíso,Electrónica,Telefónico,7,42215.94503490759,Transferencia,4291,295511.61524435313,6.178601086797702,18258.483871101045,277253.1313732521,3.0
2024-09-18,Biobío,Ropa,E-commerce,8,90982.78842454661,Tarjeta Débito,2707,727862.3073963729,14.582511722325032,106140.60629846153,621721.7010979113,5.0
2024-02-22,Metropolitana,Alimentos,E-commerce,5,140719.15595525777,Efectivo,4325,703595.7797762889,5.91011806882517,41583.3413120498,662012.4384642391,4.0
2024-07-23,Biobío,Ropa,E-commerce,6,103327.76272281373,Tarjeta Crédito,2745,619966.5763368823,7.310361379470595,45321.79716215753,574644.7791747248,2.0
2024-05-05,Metropolitana,Hogar,E-commerce,1,65092.3228077203,Tarjeta Débito,1187,65092.3228077203,2.7725627784548252,1804.725513798514,63287.59729392179,1.0
2024-08-22,Antofagasta,Ropa,Tienda Física,6,104982.4602912852,Tarjeta Débito,2214,629894.7617477112,5.465799420865416,34428.78423966799,595465.9775080432,1.0
2024-02-12,Valparaíso,Alimentos,Tienda Física,8,54877.047265873676,Efectivo,4460,439016.3781269894,12.05113146638995,52906.4408870671,386109.9372399223,5.0
2024-08-27,Metropolitana,Electrónica,Telefónico,3,45202.47037063199,Tarjeta Débito,4286,135607.41111189598,13.502987365717917,18311.051589416467,117296.35952247951,4.0
2024-04-20,Metropolitana,Alimentos,E-commerce,1,149519.07530052855,Transferencia,4446,149519.07530052855,9.340710818159804,13966.144441808974,135552.93085871957,5.0
2024-09-05,Valparaíso,Alimentos,E-commerce,4,113864.58352106922,Tarjeta Crédito,2109,455458.33408427687,14.285220750424298,65063.22845014395,390395.1056341329,2.0
2024-05-30,Araucanía,Ropa,Telefónico,1,98484.39672036355,Efectivo,3521,98484.39672036355,0.0,0.0,98484.39672036355,4.0
2024-07-01,Araucanía,Deportes,E-commerce,8,56516.99826680122,Transferencia,4689,452135.9861344098,10.902990717555996,49296.34459896497,402839.6415354448,5.0
2024-12-01,Biobío,Alimentos,E-commerce,5,12128.320227481983,Efectivo,1843,60641.60113740992,3.001093055309847,1819.910880363506,58821.690257046415,2.0
2024-04-04,Metropolitana,Alimentos,E-commerce,1,9503.247025097564,Transferencia,4879,9503.247025097564,4.884855273131304,464.21986342417216,9039.027161673392,4.0
2024-01-08,Metropolitana,Alimentos,E-commerce,8,85356.28204007582,Tarjeta Crédito,1530,682850.2563206066,11.300071354465231,77162.56620837728,605687.6901122293,2.0
2024-12-25,Metropolitana,Electrónica,Tienda Física,9,115494.7445506624,Tarjeta Crédito,2070,1039452.7009559616,13.4541920170077,139849.9623125879,899602.7386433737,3.0
2024-07-02,Biobío,Electrónica,Tienda Física,2,82919.98261435899,Transferencia,4136,165839.96522871798,7.968002050518389,13214.13183000323,152625.83339871475,3.0
2024-10-07,Araucanía,Ropa,Tienda Física,9,126913.83543117161,Transferencia,1962,1142224.5188805445,8.542657213276257,97576.32525395886,1044648.1936265856,2.0
2024-07-13,Valparaíso,Hogar,Tienda Física,8,9846.847298517136,Transferencia,3522,78774.77838813709,0.0,0.0,78774.77838813709,5.0
2024-12-17,Metropolitana,Hogar,E-commerce,7,58179.05108176132,Transferencia,2169,407253.35757232923,14.059519191946443,57257.8639677279,349995.49360460136,4.0
2024-07-13,Biobío,Alimentos,Tienda Física,3,39375.20672025582,Transferencia,3993,118125.62016076746,14.009634960387638,16548.968179217587,101576.65198154988,5.0
2024-06-03,Araucanía,Alimentos,Tienda Física,2,69854.5803827827,Transferencia,4869,139709.1607655654,14.764827762008709,20627.81695478358,119081.34381078184,4.0
2024-04-02,Araucanía,Ropa,Tienda Física,7,15494.57701314776,Tarjeta Crédito,2405,108462.03909203432,14.018383164416711,15204.624227860812,93257.41486417351,2.0
2024-06-08,Antofagasta,Alimentos,Tienda Física,5,143349.08802780553,Transferencia,4137,716745.4401390277,6.273720360333609,44966.60460976492,671778.8355292628,3.0
2024-03-01,Metropolitana,Alimentos,E-commerce,6,37372.03315505733,Tarjeta Débito,1516,224232.198930344,13.237242861369873,29682.160745799654,194550.03818454433,4.0
2024-05-01,Metropolitana,Hogar,E-commerce,4,138734.62744511978,Tarjeta Crédito,4164,554938.5097804791,9.098384781095941,50490.44091830773,504448.0688621714,2.0
2024-02-20,Araucanía,Electrónica,E-commerce,2,66754.50748031886,Efectivo,2888,133509.01496063772,14.908013559459379,19903.542053432524,113605.4729072052,3.0
2024-10-03,Biobío,Ropa,Tienda Física,9,147900.99932200662,Tarjeta Crédito,3473,1331108.9938980597,9.722809643288011,129421.19362139457,1201687.800276665,4.0
2024-01-05,Metropolitana,Alimentos,Tienda Física,3,85338.46560173055,Efectivo,2491,256015.39680519165,10.538360825022206,26979.826282943468,229035.57052224816,5.0
2024-04-01,Araucanía,Hogar,Tienda Física,7,139970.7653054921,Efectivo,2117,979795.3571384447,10.297749152567985,100896.86808662464,878898.48905182,4.0
2024-06-18,Araucanía,Ropa,E-commerce,8,5775.603360662312,Tarjeta Débito,4689,46204.8268852985,3.210645734321302,1483.4733034433782,44721.35358185512,5.0
2024-11-12,Biobío,Electrónica,Tienda Física,2,113494.62689623052,Transferencia,1132,226989.25379246104,8.217370298582779,18652.547522116376,208336.70627034467,5.0
2024-01-22,Biobío,Alimentos,E-commerce,6,135942.34469986474,Transferencia,4505,815654.0681991884,5.7502208889291815,46901.9106109904,768752.1575881981,2.0
2024-11-21,Valparaíso,Alimentos,Tienda Física,8,25259.48221194834,Tarjeta Crédito,4412,202075.85769558672,13.956512304019185,28202.741942736862,173873.11575284984,4.0
2024-01-01,Valparaíso,Alimentos,E-commerce,7,18938.248501161965,Transferencia,1313,132567.73950813376,13.026758125262868,17269.278777853127,115298.46073028064,5.0
2024-05-12,Valparaíso,Deportes,Tienda Física,3,66563.02804196355,Tarjeta Débito,1590,199689.08412589066,6.395267805596693,12770.65170839398,186918.4324174967,2.0
2024-08-20,Araucanía,Alimentos,Tienda Física,1,140383.4413892756,Tarjeta Crédito,4283,140383.4413892756,12.76768271350073,17923.71237887597,122459.72901039963,2.0
2024-01-12,Araucanía,Deportes,E-commerce,6,83646.05122761361,Tarjeta Crédito,2543,501876.3073656817,11.2584666605061,56503.57674174439,445372.73062393727,3.0
2024-12-11,Araucanía,Deportes,Tienda Física,8,81481.18723965116,Tarjeta Crédito,4056,651849.4979172093,9.091437879176222,59262.49216886519,592587.0057483441,3.0
2024-02-15,Metropolitana,Alimentos,Tienda Física,6,25463.28715340167,Transferencia,3206,152779.72292041001,7.5402114909556275,11519.914223494923,141259.8086969151,3.0
2024-02-03,Araucanía,Ropa,E-commerce,5,5114.479108516724,Transferencia,4339,25572.39554258362,0.153932844303733,39.3643158153,25533.031226768322,5.0
2024-03-18,Araucanía,Electrónica,E-commerce,8,122470.31315809189,Transferencia,3708,979762.5052647351,13.597287835022325,133221.1279404718,846541.3773242633,5.0
2024-08-05,Biobío,Ropa,E-commerce,2,17698.311633004545,Tarjeta Crédito,2885,35396.62326600909,3.6190138831526166,1281.0087101640981,34115.61455584499,2.0
2024-10-27,Araucanía,Ropa,Tienda Física,1,96908.22371662197,Tarjeta Crédito,2626,96908.22371662197,0.0,0.0,96908.22371662197,5.0
2024-03-13,Araucanía,Hogar,Tienda Física,1,137619.38590470277,Efectivo,1747,137619.38590470277,12.00188259294053,16516.917121408176,121102.4687832946,5.0
2024-10-08,Valparaíso,Hogar,Tienda Física,4,35254.5274079725,Efectivo,2497,141018.10963189,10.477399094691368,14775.030141922523,126243.07948996747,1.0
2024-09-05,Valparaíso,Deportes,Tienda Física,6,101464.56125435207,Transferencia,1800,608787.3675261124,11.09568533898464,67549.1306841854,541238.2368419269,4.0
2024-02-16,Metropolitana,Alimentos,E-commerce,9,16411.29362258887,Tarjeta Crédito,3457,147701.6426032998,5.91066182082181,8730.144598079922,138971.49800521988,4.0
2024-04-30,Valparaíso,Alimentos,E-commerce,1,92544.49585645388,Transferencia,2497,92544.49585645388,4.527343460687078,4189.807181382988,88354.6886750709,1.0
2024-08-01,Biobío,Hogar,Tienda Física,1,28770.0995382144,Transferencia,2379,28770.0995382144,0.0,0.0,28770.0995382144,1.0
2024-08-26,Araucanía,Electrónica,E-commerce,5,111713.26627470081,Efectivo,1679,558566.3313735041,9.739197609111919,54399.87879043247,504166.45258307166,2.0
2024-02-25,Metropolitana,Electrónica,Tienda Física,5,48678.537745116686,Tarjeta Débito,4264,243392.68872558343,6.93700292785702,16884.157943083646,226508.5307824998,3.0
2024-12-15,Metropolitana,Hogar,E-commerce,5,72191.6962766737,,4770,360958.4813833685,7.083836790088254,25569.709701178923,335388.77168218954,1.0
2024-04-16,Biobío,Electrónica,Tienda Física,6,91917.42859400515,Tarjeta Débito,4342,551504.5715640308,11.613039622868667,64046.44441766299,487458.12714636786,1.0
2024-11-14,Metropolitana,Electrónica,Tienda Física,8,29834.644546604737,Tarjeta Débito,3161,238677.1563728379,14.112561518342881,33683.460523348185,204993.6958494897,5.0
2024-02-17,Metropolitana,Deportes,E-commerce,3,112537.48369955503,Tarjeta Crédito,1896,337612.4510986651,9.037566104783465,30511.948446021604,307100.5026526435,4.0
2024-03-01,Metropolitana,Alimentos,E-commerce,9,48882.84939233811,Tarjeta Crédito,2546,439945.644531043,7.077492730121904,31137.121008172522,408808.5235228705,5.0
2024-12-02,Metropolitana,Hogar,E-commerce,1,101043.91968734926,Transferencia,4126,101043.91968734926,11.487469372366542,11607.389326722892,89436.53036062638,4.0
2024-01-26,Metropolitana,Electrónica,Tienda Física,4,27951.042351409178,Efectivo,2793,111804.16940563671,13.711870463503178,15330.442881696557,96473.72652394016,2.0
2024-10-18,Valparaíso,Ropa,Tienda Física,9,104777.0605849208,Efectivo,3112,942993.5452642872,12.483188011224907,117715.65718905622,825277.8880752309,2.0
2024-09-13,Valparaíso,Electrónica,Tienda Física,8,23587.270557516953,Transferencia,1683,188698.16446013562,13.687572305365872,25828.19769937927,162869.96676075636,5.0
2024-01-08,Araucanía,Deportes,Tienda Física,9,66676.69195914763,Transferencia,2295,600090.2276323286,10.365546710107994,62202.63284802241,537887.5947843062,2.0
2024-04-22,Valparaíso,Hogar,E-commerce,1,40844.880692137136,Efectivo,4573,40844.880692137136,3.977901248971633,1624.7690191934967,39220.11167294364,1.0
2024-12-20,Biobío,Hogar,Tienda Física,9,113514.41116708647,Tarjeta Débito,2685,1021629.7005037782,12.518762443691909,127895.3952602691,893734.3052435091,4.0
2024-09-09,Metropolitana,Hogar,Tienda Física,3,42995.07565349681,,2385,128985.22696049043,6.400645593589365,8255.887245827873,120729.33971466255,3.0
2024-06-28,Metropolitana,Electrónica,E-commerce,9,132849.00942733244,Tarjeta Débito,3193,1195641.0848459918,8.482746153631915,101423.19813601628,1094217.8867099755,1.0
2024-07-25,Biobío,Ropa,Tienda Física,1,134313.93065395887,Transferencia,1942,134313.93065395887,8.895491644815223,11947.884479145825,122366.04617481305,5.0
2024-10-29,Metropolitana,Alimentos,E-commerce,1,33483.99070730395,Transferencia,4280,33483.99070730395,2.919166363127113,977.4533937602251,32506.537313543726,5.0
2024-05-06,Valparaíso,Ropa,E-commerce,9,94007.66202612002,Tarjeta Débito,2309,846068.9582350801,10.112957462460345,85562.59384939504,760506.3643856851,4.0
2024-02-25,Biobío,Electrónica,Tienda Física,6,17719.05804939483,Tarjeta Débito,2033,106314.34829636897,14.290763602568237,15193.132190645123,91121.21610572386,4.0
2024-08-01,Biobío,Ropa,Telefónico,4,61772.87944223623,Efectivo,3786,247091.51776894493,13.742965602221743,33957.70229299373,213133.8154759512,1.0
2024-01-14,Metropolitana,Ropa,E-commerce,7,108431.65077768448,Transferencia,3233,759021.5554437913,6.345254922891845,48161.85261260742,710859.7028311839,2.0
2024-01-28,Metropolitana,Alimentos,Tienda Física,5,100616.37079323786,Tarjeta Crédito,4645,503081.8539661893,6.7278965188246325,33846.82653982968,469235.02742635965,5.0
2024-03-18,Biobío,Hogar,Tienda Física,7,95581.59706395815,Tarjeta Crédito,2620,669071.179447707,8.576405495889112,57382.25740556325,611688.9220421438,4.0
2024-08-03,Metropolitana,Hogar,Tienda Física,8,45968.425231054316,Transferencia,4535,367747.4018484345,7.907438658906739,29079.400220888227,338668.0016275463,5.0
2024-12-30,Biobío,Ropa,E-commerce,8,59813.61766798829,Transferencia,4205,478508.94134390634,11.147709531562622,53342.786863574045,425166.1544803323,3.0
2024-06-02,Araucanía,Ropa,E-commerce,1,19927.1909815415,Transferencia,3882,19927.1909815415,3.3565175654675814,668.8596655997122,19258.331315941785,5.0
2024-01-14,Antofagasta,Ropa,E-commerce,8,109258.30896287215,Tarjeta Débito,1808,874066.4717029772,14.02776047764545,122611.95106590027,751454.5206370769,4.0
