fecha,categoria,zona,ticket_promedio,edad_cliente,ingreso_anual
2025-10-24,Hogar,Norte,105.74966542047024,18,23593.486913360786
2025-10-24,Bebidas,Norte,70.27528536190358,33,25023.586270838485
2025-10-24,Hogar,Sur,75.30596342717985,26,26549.651182907262
2025-10-25,Hogar,Centro,50.0,18,23842.275484580336
2025-10-25,Hogar,Centro,336.882956604461,62,64125.84258014703
2025-10-25,Alimentos,Centro,50.0,25,19225.51581665293
2025-10-26,Electrónica,Centro,213.02661484334817,51,33437.68623279477
2025-10-27,Alimentos,Sur,50.0,18,15000.0
2025-10-27,Electrónica,Norte,100.534702408723,59,35683.94785728351
2025-10-28,Electrónica,Sur,186.2976061162043,27,15000.0
2025-10-28,Electrónica,Norte,297.514145471519,30,33037.65044007673
2025-10-28,Electrónica,Centro,207.62500206644626,43,24272.189917311967
2025-10-29,Electrónica,Sur,165.01859981165325,65,62920.95416022581
2025-10-29,Electrónica,Norte,83.65703870584117,51,24389.510305730884
2025-10-30,Electrónica,Norte,66.65178654531786,26,16046.762425967097
2025-10-30,Hogar,Norte,135.4317732102973,37,45368.84611037783
2025-10-31,Electrónica,Centro,285.55876108931915,56,43309.4506538187
2025-10-31,Electrónica,Sur,50.0,56,43056.23739862739
2025-10-31,Hogar,Norte,139.6978075070462,20,19602.714823673377
2025-11-01,Bebidas,Sur,397.1610637018355,68,60949.88564475757
2025-11-01,Bebidas,Sur,281.19632172753603,41,26016.181842782204
2025-11-02,Hogar,Norte,219.55966028833086,50,43848.176514935345
2025-11-02,Alimentos,Norte,135.77337086496067,67,62035.097582333285
2025-11-02,Bebidas,Norte,234.94424249958098,65,59041.43334690433
2025-11-02,Hogar,Sur,154.1088613015794,49,41536.33395146978
2025-11-04,Hogar,Norte,312.0486880516021,54,42480.49642639566
2025-11-04,Bebidas,Sur,50.0,21,23012.913332097938
2025-11-05,Electrónica,Norte,236.80943427452604,34,25617.17394869783
2025-11-05,Electrónica,Sur,50.0,44,30433.138482776678
2025-11-05,Bebidas,Sur,349.46776701737997,37,39248.3336759897
2025-11-05,Alimentos,Sur,161.03035095526064,55,45740.60664945377
2025-11-06,Bebidas,Norte,293.19019066386306,55,53571.54837070784
2025-11-06,Alimentos,Norte,198.9281053022696,39,28572.779549650717
2025-11-06,Bebidas,Sur,54.40757390414677,55,48828.28965689971
2025-11-06,Electrónica,Norte,156.22220203001888,61,42838.782532856305
2025-11-06,Alimentos,Sur,130.9083600997758,38,37617.218766167745
2025-11-07,Electrónica,Sur,308.5387278958371,60,56912.40185261884
2025-11-07,Alimentos,Sur,131.4286893791049,28,26575.74492658038
2025-11-07,Hogar,Sur,183.44860425115698,62,54705.92687464308
2025-11-07,Electrónica,Norte,177.01868652212048,22,21487.287697683612
2025-11-08,Hogar,Centro,215.22464487995484,30,24912.794464280745
2025-11-08,Alimentos,Centro,440.1395888901764,67,60716.03757054996
2025-11-08,Electrónica,Norte,219.74498750733088,50,48262.128859876495
2025-11-09,Alimentos,Centro,166.39989095405838,65,61807.20315220416
2025-11-10,Bebidas,Centro,50.0,24,18623.542635978847
2025-11-10,Hogar,Norte,90.22735281057987,23,19225.215686853557
2025-11-11,Bebidas,Centro,112.75694954995295,30,23040.31099723048
2025-11-11,Bebidas,Norte,147.02706579845125,56,44760.90614861821
2025-11-11,Hogar,Sur,115.29218590535811,20,23240.342849553
2025-11-12,Electrónica,Norte,192.1924770726033,24,15000.0
2025-11-12,Bebidas,Sur,50.0,20,15000.0
2025-11-12,Alimentos,Norte,166.60091850872044,24,24020.286996277933
2025-11-13,Hogar,Norte,50.0,59,46516.35013600559
2025-11-14,Electrónica,Norte,200.22866745243428,41,24393.995858675644
2025-11-15,Electrónica,Sur,104.77127324701435,25,17590.621134705187
2025-11-15,Electrónica,Norte,89.6531928888524,44,29635.201745086903
2025-11-15,Hogar,Centro,133.34696551382157,40,32138.000685187657
2025-11-15,Bebidas,Sur,50.0,49,41395.18089612326
2025-11-15,Hogar,Sur,251.58808997091728,47,53300.325667965044
2025-11-15,Electrónica,Sur,270.7289261472402,59,46670.19443093541
2025-11-16,Hogar,Norte,198.6074936985161,60,40115.999559275086
2025-11-16,Electrónica,Sur,216.01425353784077,60,44934.62821903608
2025-11-16,Bebidas,Centro,103.12066557806648,42,15000.0
2025-11-16,Electrónica,Centro,50.0,45,23001.071723571982
2025-11-16,Electrónica,Norte,230.72036945403164,61,52830.57954389719
2025-11-16,Electrónica,Norte,80.95216203546245,21,19858.23594096365
2025-11-17,Bebidas,Sur,251.03126346204465,51,55636.27379233697
2025-11-17,Bebidas,Centro,158.2681296876744,48,45146.33685566655
2025-11-17,Hogar,Centro,197.96614809333062,38,23732.347895394083
2025-11-17,Alimentos,Norte,400.26544816924303,64,67854.96865288634
2025-11-18,Alimentos,Centro,182.343099969449,65,63850.901410088445
2025-11-18,Electrónica,Norte,84.46273402787459,22,15000.0
2025-11-19,Electrónica,Norte,295.5093744647097,64,52016.55096399947
2025-11-19,Bebidas,Norte,108.9380854217336,25,27482.196801175334
2025-11-19,Hogar,Sur,147.44074702150914,34,30705.531124333087
2025-11-19,Electrónica,Sur,50.0,19,21871.031365061477
2025-11-19,Alimentos,Norte,121.76713144663141,41,32260.54043942228
2025-11-20,Electrónica,Norte,188.22156700165252,69,43001.79394726611
2025-11-20,Hogar,Centro,240.05253670818115,56,42968.266322732416
2025-11-22,Alimentos,Sur,165.85532244728915,49,50559.98377250607
2025-11-22,Hogar,Centro,155.6234030266774,60,48053.20087822
2025-11-22,Hogar,Norte,200.97522473701665,54,36720.1451026683
2025-11-22,Hogar,Centro,337.49585181906184,65,44065.256745551895
2025-11-22,Bebidas,Centro,274.21864653080814,38,44833.40643630922
2025-11-22,Electrónica,Norte,297.1719833123549,63,45349.06564527227
2025-11-22,Hogar,Centro,50.0,37,19892.16920885721
2025-11-23,Bebidas,Norte,332.72024229538806,60,68356.6759858041
2025-11-24,Alimentos,Norte,256.00770795620184,64,63792.76507789198
2025-11-24,Bebidas,Centro,185.95718260332353,63,55316.99509081721
2025-11-24,Electrónica,Sur,165.5254292077605,51,32354.99711608402
2025-11-25,Electrónica,Sur,266.1117660994999,48,33565.76704632114
2025-11-25,Electrónica,Centro,167.3915674609083,50,47481.30083524976
2025-11-25,Electrónica,Centro,286.586203053762,59,53346.52510999498
2025-11-26,Bebidas,Sur,265.293006163647,49,46164.28499228363
2025-11-26,Bebidas,Norte,83.78527008641868,55,47138.123219356
2025-11-26,Electrónica,Sur,275.821750294268,51,46336.20463726468
2025-11-28,Bebidas,Sur,50.0,29,23242.545356810184
2025-11-29,Electrónica,Centro,173.1433922726765,51,40496.17276571959
2025-11-29,Alimentos,Sur,50.0,42,26013.148690956816
2025-11-29,Alimentos,Sur,130.55788494275936,53,31216.096238195718
2025-11-29,Alimentos,Centro,62.585320532445664,18,15000.0
2025-11-30,Electrónica,Sur,260.48189225610486,26,25054.37874846859
2025-11-30,Alimentos,Sur,53.48736667032023,32,23893.306780767623
2025-12-01,Alimentos,Sur,346.6399172353971,68,59985.5698109597
2025-12-01,Electrónica,Centro,50.0,22,20421.975165937467
2025-12-01,Electrónica,Sur,108.25552174052153,22,31382.31197601957
2025-12-02,Electrónica,Norte,80.34946986556255,51,41836.592735775164
2025-12-04,Hogar,Norte,219.14648409250373,65,54422.553278305306
2025-12-04,Hogar,Centro,50.0,59,38670.4989875234
2025-12-04,Hogar,Centro,280.8171175441247,43,33257.440749250716
2025-12-05,Bebidas,Norte,94.78083991938482,30,21906.83921800417
2025-12-06,Bebidas,Sur,50.0,22,15000.0
2025-12-06,Alimentos,Sur,109.29066378567225,31,25434.563107522867
2025-12-06,Bebidas,Norte,206.13028501338226,44,43903.69264833727
2025-12-06,Bebidas,Centro,256.97613965426297,50,45163.71872085622
2025-12-06,Alimentos,Norte,85.60408832556502,26,21176.866021790298
2025-12-07,Alimentos,Norte,228.51621099309992,47,50421.12231285873
2025-12-07,Bebidas,Sur,186.3478844205025,57,58542.197405373714
2025-12-09,Bebidas,Sur,129.80473805000528,44,37883.10289316394
2025-12-09,Electrónica,Centro,177.3307408397684,21,17274.310498363993
2025-12-10,Electrónica,Sur,121.1050284139644,36,38981.38083368728
2025-12-10,Alimentos,Sur,430.6477385521578,60,53351.576661317005
2025-12-10,Electrónica,Sur,92.9325943286018,52,51455.04512602929
2025-12-11,Bebidas,Sur,152.5687067401713,31,30395.07805157946
2025-12-12,Bebidas,Centro,295.1059970353864,65,53816.62288701814
2025-12-12,Bebidas,Sur,241.01845829088637,27,31189.908615806038
2025-12-13,Alimentos,Centro,149.77574883417492,33,25965.54637717838
2025-12-13,Bebidas,Centro,50.0,18,15000.0
2025-12-14,Bebidas,Centro,110.20268647089901,30,38458.325522359984
2025-12-14,Electrónica,Norte,153.78429453604477,61,47724.45180178349
2025-12-14,Hogar,Norte,151.58220995189916,37,31361.28506223444
2025-12-15,Alimentos,Norte,246.87574257307355,33,41391.26759476497
2025-12-15,Electrónica,Norte,63.1752908471626,30,18361.519535033138
2025-12-15,Electrónica,Sur,208.7856635920574,23,19263.081031601592
2025-12-16,Alimentos,Sur,223.1007014639474,33,21769.76343898819
2025-12-17,Bebidas,Norte,152.23224932569164,39,33585.60228005003
2025-12-17,Electrónica,Centro,95.15033904691197,46,41879.918711176026
2025-12-17,Bebidas,Centro,398.68017964508465,56,46771.37571351817
2025-12-17,Alimentos,Centro,112.08944875660315,49,33427.76896980986
2025-12-19,Hogar,Sur,179.78905664937315,39,29449.80923238469
2025-12-19,Electrónica,Centro,239.97204859289613,64,46958.95380399692
2025-12-19,Bebidas,Centro,208.73115585250454,57,54948.98719209703
2025-12-19,Bebidas,Sur,50.0,41,25092.49922246297
2025-12-20,Hogar,Centro,101.89215812103704,29,27477.709657904954
2025-12-20,Electrónica,Centro,50.0,44,31807.26470659804
2025-12-20,Alimentos,Norte,121.94601306800249,43,37905.42264755168
2025-12-20,Electrónica,Sur,50.0,24,20446.68420840057
2025-12-21,Bebidas,Norte,55.28361179137732,35,19428.830999378177
2025-12-23,Alimentos,Sur,50.0,46,25272.48391446298
2025-12-24,Bebidas,Centro,232.71879738947302,48,44051.79708496755
2025-12-24,Electrónica,Norte,50.0,19,15000.0
2025-12-24,Alimentos,Sur,81.50764234596805,35,23731.567739522605
2025-12-24,Hogar,Norte,56.81654876844786,57,30174.492198840857
2025-12-24,Alimentos,Centro,50.0,44,22390.079761640896
2025-12-24,Hogar,Sur,57.15103071190079,40,31382.49049824118
2025-12-24,Bebidas,Sur,275.71796658385813,53,34047.890060169564
2025-12-24,Alimentos,Centro,284.5983647108524,56,58417.42478521737
2025-12-25,Bebidas,Norte,50.0,23,15000.0
2025-12-26,Bebidas,Norte,50.0,23,28114.5998843344
2025-12-26,Electrónica,Norte,159.55969692114073,39,42079.748264617694
2025-12-26,Hogar,Sur,69.33930718702193,19,15000.0
2025-12-26,Alimentos,Centro,141.9839595468079,49,46054.19776248677
2025-12-26,Alimentos,Centro,50.0,25,15389.855568551055
2025-12-26,Alimentos,Sur,229.17361819734853,55,44800.397291341425
2025-12-27,Bebidas,Norte,50.0,18,19577.67351020558
2025-12-27,Electrónica,Centro,181.95823412429957,35,15000.0
2025-12-28,Electrónica,Sur,208.94944560704744,39,41522.92651897691
2025-12-29,Hogar,Centro,178.70456693135208,60,49353.39963949702
2025-12-29,Hogar,Norte,241.2987744944799,46,34305.78800858782
2025-12-30,Alimentos,Sur,53.455717404179495,48,45290.36028405758
2025-12-30,Bebidas,Centro,69.98552948450818,55,36528.031492543996
2025-12-31,Alimentos,Centro,50.0,42,31802.201130465524
2025-12-31,Bebidas,Sur,204.65158625955706,61,34438.71353660484
2025-12-31,Bebidas,Centro,62.251441864375465,41,33454.396602390785
2025-12-31,Hogar,Centro,62.1674724543174,21,18553.83045443852
